BVSS:1MB,-397.18282540245355
CXBV:1MB,-400.8389544106629
CXFD:1MB,-428.8197139788997
RFFB:1MB,-510.68703574531816
BVSS:2MB,-439.49699245618393
CXBV:2MB,-441.7942158362742
CXFD:2MB,-469.9545332073878
RFFB:2MB,-564.5323328290426
BVSS:4MB,-528.2721971162192
CXBV:4MB,-515.725830529602
CXFD:4MB,-550.1844186446824
RFFB:4MB,-658.0236265078346
BVSS:0.5MB,-376.78766540918133
CXBV:0.5MB,-391.7747503920941
CXFD:0.5MB,-416.91866749813585
RFFB:0.5MB,-481.7230511551548
