28nm:BVSS:1MB,1.0622104830942105
28nm:BVSS:2MB,0.9342965330994463
28nm:BVSS:0.5MB,1.2327805042416218
45nm:BVSS:1MB,1.0739777268069928
28nm:CXBV:1MB,2.326684228291858
28nm:CXBV:2MB,2.151763211336478
28nm:CXBV:0.5MB,3.018298182912573
45nm:CXBV:1MB,2.3138004261296308
28nm:CXFD:1MB,7.710761875638966
28nm:CXFD:2MB,6.811547090808749
28nm:CXFD:0.5MB,11.1842220844248
45nm:CXFD:1MB,7.930174679250085
28nm:RFFB:1MB,0.7691451780293065
28nm:RFFB:2MB,0.6896472580478119
28nm:RFFB:0.5MB,0.8813124237149378
45nm:RFFB:1MB,0.7677986775060632
28nm:BVSS:4MB,0.5989903532237115
45nm:BVSS:2MB,0.9328148305865699
28nm:CXBV:4MB,1.6479546287412035
45nm:CXBV:2MB,2.1327437576297994
28nm:CXFD:4MB,6.4196143332957325
45nm:CXFD:2MB,7.034692134080591
28nm:RFFB:4MB,0.6233635098191371
45nm:RFFB:2MB,0.6939936975527914
45nm:BVSS:4MB,0.595927300257024
45nm:CXBV:4MB,1.6265848233557583
45nm:CXFD:4MB,6.663545054877201
45nm:RFFB:4MB,0.624960175699027
45nm:BVSS:0.5MB,1.7058763245595987
45nm:CXBV:0.5MB,3.168500517067252
45nm:CXFD:0.5MB,10.37636003947912
45nm:RFFB:0.5MB,0.9333598474807395
65nm:BVSS:1MB,1.0591137709570642
65nm:CXBV:1MB,2.332480662595565
65nm:CXFD:1MB,9.322386873669487
